Year,Month,AGX,Arlington A,Arlington B,Arlington DB,DistBATT,DSM_1,Four Corners 4,Four Corners 5,Griffith A,Griffith B,Griffith DB,Incremental_DG,Microgrid - FUTURE,Microgrid Bucket 2,New Solar,PVS Solar 5 HR,PVS Solar 5 HR ITC,Redhawk 1 A,Redhawk 1 B,Redhawk 1 DB,Redhawk 2 A,Redhawk 2 B,Redhawk 2 DB,Short-Term Purch,South Point A,South Point B,South Point DB,West Phoenix CC5 A,West Phoenix CC5 B,West Phoenix CC5 DB,,,,
2034,3,102.7,141.25,141.25,65,251,1069,283.4999979,283.4999979,133.1877729,133.1877729,112,1376,0.4,18.8,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2034,4,102.7,141.25,141.25,65,251,1069,283.4999979,283.4999979,133.1877729,133.1877729,112,1376,0.4,18.8,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2034,5,102.7,141.25,141.25,65,251,1069,283.4999979,283.4999979,133.1877729,133.1877729,112,1376,0.4,18.8,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2034,6,102.7,141.25,141.25,65,251,1069,283.4999979,283.4999979,133.1877729,133.1877729,112,1376,0.4,18.8,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2034,7,102.7,141.25,141.25,65,251,1069,283.4999979,283.4999979,133.1877729,133.1877729,112,1376,0.4,18.8,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2034,8,102.7,141.25,141.25,65,251,1069,283.4999979,283.4999979,133.1877729,133.1877729,112,1376,0.4,18.8,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2034,9,102.7,141.25,141.25,65,251,1069,283.4999979,283.4999979,133.1877729,133.1877729,112,1376,0.4,18.8,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2034,10,102.7,141.25,141.25,65,251,1069,283.4999979,283.4999979,133.1877729,133.1877729,112,1376,0.4,18.8,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2034,11,102.7,141.25,141.25,65,251,1069,283.4999979,283.4999979,133.1877729,133.1877729,112,1376,0.4,18.8,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2034,12,102.7,141.25,141.25,65,251,1069,283.4999979,283.4999979,133.1877729,133.1877729,112,1376,0.4,18.8,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2035,1,102.7,141.25,141.25,65,282,1181,283.4999979,283.4999979,133.1877729,133.1877729,112,1468,0.4,21.1,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2035,2,102.7,141.25,141.25,65,282,1181,283.4999979,283.4999979,133.1877729,133.1877729,112,1468,0.4,21.1,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2035,3,102.7,141.25,141.25,65,282,1181,283.4999979,283.4999979,133.1877729,133.1877729,112,1468,0.4,21.1,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2035,4,102.7,141.25,141.25,65,282,1181,283.4999979,283.4999979,133.1877729,133.1877729,112,1468,0.4,21.1,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2035,5,102.7,141.25,141.25,65,282,1181,283.4999979,283.4999979,133.1877729,133.1877729,112,1468,0.4,21.1,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2035,6,102.7,141.25,141.25,65,282,1181,283.4999979,283.4999979,133.1877729,133.1877729,112,1468,0.4,21.1,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2035,7,102.7,141.25,141.25,65,282,1181,283.4999979,283.4999979,133.1877729,133.1877729,112,1468,0.4,21.1,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2035,8,102.7,141.25,141.25,65,282,1181,283.4999979,283.4999979,133.1877729,133.1877729,112,1468,0.4,21.1,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2035,9,102.7,141.25,141.25,65,282,1181,283.4999979,283.4999979,133.1877729,133.1877729,112,1468,0.4,21.1,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2035,10,102.7,141.25,141.25,65,282,1181,283.4999979,283.4999979,133.1877729,133.1877729,112,1468,0.4,21.1,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2035,11,102.7,141.25,141.25,65,282,1181,283.4999979,283.4999979,133.1877729,133.1877729,112,1468,0.4,21.1,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2035,12,102.7,141.25,141.25,65,282,1181,283.4999979,283.4999979,133.1877729,133.1877729,112,1468,0.4,21.1,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2036,1,102.7,141.25,141.25,65,314,1291,283.4999979,283.4999979,133.1877729,133.1877729,112,1563,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2036,2,102.7,141.25,141.25,65,314,1291,283.4999979,283.4999979,133.1877729,133.1877729,112,1563,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2036,3,102.7,141.25,141.25,65,314,1291,283.4999979,283.4999979,133.1877729,133.1877729,112,1563,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2036,4,102.7,141.25,141.25,65,314,1291,283.4999979,283.4999979,133.1877729,133.1877729,112,1563,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2036,5,102.7,141.25,141.25,65,314,1291,283.4999979,283.4999979,133.1877729,133.1877729,112,1563,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2036,6,102.7,141.25,141.25,65,314,1291,283.4999979,283.4999979,133.1877729,133.1877729,112,1563,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2036,7,102.7,141.25,141.25,65,314,1291,283.4999979,283.4999979,133.1877729,133.1877729,112,1563,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2036,8,102.7,141.25,141.25,65,314,1291,283.4999979,283.4999979,133.1877729,133.1877729,112,1563,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2036,9,102.7,141.25,141.25,65,314,1291,283.4999979,283.4999979,133.1877729,133.1877729,112,1563,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2036,10,102.7,141.25,141.25,65,314,1291,283.4999979,283.4999979,133.1877729,133.1877729,112,1563,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2036,11,102.7,141.25,141.25,65,314,1291,283.4999979,283.4999979,133.1877729,133.1877729,112,1563,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2036,12,102.7,141.25,141.25,65,314,1291,283.4999979,283.4999979,133.1877729,133.1877729,112,1563,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2037,1,102.7,141.25,141.25,65,346,1404,283.4999979,283.4999979,133.1877729,133.1877729,112,1656,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2037,2,102.7,141.25,141.25,65,346,1404,283.4999979,283.4999979,133.1877729,133.1877729,112,1656,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2037,3,102.7,141.25,141.25,65,346,1404,283.4999979,283.4999979,133.1877729,133.1877729,112,1656,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2037,4,102.7,141.25,141.25,65,346,1404,283.4999979,283.4999979,133.1877729,133.1877729,112,1656,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2037,5,102.7,141.25,141.25,65,346,1404,283.4999979,283.4999979,133.1877729,133.1877729,112,1656,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2037,6,102.7,141.25,141.25,65,346,1404,283.4999979,283.4999979,133.1877729,133.1877729,112,1656,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2037,7,102.7,141.25,141.25,65,346,1404,283.4999979,283.4999979,133.1877729,133.1877729,112,1656,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2037,8,102.7,141.25,141.25,65,346,1404,283.4999979,283.4999979,133.1877729,133.1877729,112,1656,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2037,9,102.7,141.25,141.25,65,346,1404,283.4999979,283.4999979,133.1877729,133.1877729,112,1656,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2037,10,102.7,141.25,141.25,65,346,1404,283.4999979,283.4999979,133.1877729,133.1877729,112,1656,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2037,11,102.7,141.25,141.25,65,346,1404,283.4999979,283.4999979,133.1877729,133.1877729,112,1656,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2037,12,102.7,141.25,141.25,65,346,1404,283.4999979,283.4999979,133.1877729,133.1877729,112,1656,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2038,1,102.7,141.25,141.25,65,377,1516,283.4999979,283.4999979,133.1877729,133.1877729,112,1751,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2038,2,102.7,141.25,141.25,65,377,1516,283.4999979,283.4999979,133.1877729,133.1877729,112,1751,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2038,3,102.7,141.25,141.25,65,377,1516,283.4999979,283.4999979,133.1877729,133.1877729,112,1751,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2038,4,102.7,141.25,141.25,65,377,1516,283.4999979,283.4999979,133.1877729,133.1877729,112,1751,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2038,5,102.7,141.25,141.25,65,377,1516,283.4999979,283.4999979,133.1877729,133.1877729,112,1751,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2038,6,102.7,141.25,141.25,65,377,1516,283.4999979,283.4999979,133.1877729,133.1877729,112,1751,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2038,7,102.7,141.25,141.25,65,377,1516,283.4999979,283.4999979,133.1877729,133.1877729,112,1751,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2038,8,102.7,141.25,141.25,65,377,1516,283.4999979,283.4999979,133.1877729,133.1877729,112,1751,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2038,9,102.7,141.25,141.25,65,377,1516,283.4999979,283.4999979,133.1877729,133.1877729,112,1751,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2038,10,102.7,141.25,141.25,65,377,1516,283.4999979,283.4999979,133.1877729,133.1877729,112,1751,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2038,11,102.7,141.25,141.25,65,377,1516,283.4999979,283.4999979,133.1877729,133.1877729,112,1751,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2038,12,102.7,141.25,141.25,65,377,1516,283.4999979,283.4999979,133.1877729,133.1877729,112,1751,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2039,1,102.7,141.25,141.25,65,410,1629,283.4999979,283.4999979,133.1877729,133.1877729,112,1849,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2039,2,102.7,141.25,141.25,65,410,1629,283.4999979,283.4999979,133.1877729,133.1877729,112,1849,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2039,3,102.7,141.25,141.25,65,410,1629,283.4999979,283.4999979,133.1877729,133.1877729,112,1849,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2039,4,102.7,141.25,141.25,65,410,1629,283.4999979,283.4999979,133.1877729,133.1877729,112,1849,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2039,5,102.7,141.25,141.25,65,410,1629,283.4999979,283.4999979,133.1877729,133.1877729,112,1849,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2039,6,102.7,141.25,141.25,65,410,1629,283.4999979,283.4999979,133.1877729,133.1877729,112,1849,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2039,7,102.7,141.25,141.25,65,410,1629,283.4999979,283.4999979,133.1877729,133.1877729,112,1849,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2039,8,102.7,141.25,141.25,65,410,1629,283.4999979,283.4999979,133.1877729,133.1877729,112,1849,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2039,9,102.7,141.25,141.25,65,410,1629,283.4999979,283.4999979,133.1877729,133.1877729,112,1849,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2039,10,102.7,141.25,141.25,65,410,1629,283.4999979,283.4999979,133.1877729,133.1877729,112,1849,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2039,11,102.7,141.25,141.25,65,410,1629,283.4999979,283.4999979,133.1877729,133.1877729,112,1849,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2039,12,102.7,141.25,141.25,65,410,1629,283.4999979,283.4999979,133.1877729,133.1877729,112,1849,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2040,1,102.7,141.25,141.25,65,442,1736,0,0,133.1877729,133.1877729,112,1949,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2040,2,102.7,141.25,141.25,65,442,1736,0,0,133.1877729,133.1877729,112,1949,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2040,3,102.7,141.25,141.25,65,442,1736,0,0,133.1877729,133.1877729,112,1949,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2040,4,102.7,141.25,141.25,65,442,1736,0,0,133.1877729,133.1877729,112,1949,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2040,5,102.7,141.25,141.25,65,442,1736,0,0,133.1877729,133.1877729,112,1949,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2040,6,102.7,141.25,141.25,65,442,1736,0,0,133.1877729,133.1877729,112,1949,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2040,7,102.7,141.25,141.25,65,442,1736,0,0,133.1877729,133.1877729,112,1949,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2040,8,102.7,141.25,141.25,65,442,1736,0,0,133.1877729,133.1877729,112,1949,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2040,9,102.7,141.25,141.25,65,442,1736,0,0,133.1877729,133.1877729,112,1949,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2040,10,102.7,141.25,141.25,65,442,1736,0,0,133.1877729,133.1877729,112,1949,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2040,11,102.7,141.25,141.25,65,442,1736,0,0,133.1877729,133.1877729,112,1949,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2040,12,102.7,141.25,141.25,65,442,1736,0,0,133.1877729,133.1877729,112,1949,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2041,1,102.7,141.25,141.25,65,474,1853,0,0,133.1877729,133.1877729,112,2047,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2041,2,102.7,141.25,141.25,65,474,1853,0,0,133.1877729,133.1877729,112,2047,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2041,3,102.7,141.25,141.25,65,474,1853,0,0,133.1877729,133.1877729,112,2047,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2041,4,102.7,141.25,141.25,65,474,1853,0,0,133.1877729,133.1877729,112,2047,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2041,5,102.7,141.25,141.25,65,474,1853,0,0,133.1877729,133.1877729,112,2047,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2041,6,102.7,141.25,141.25,65,474,1853,0,0,133.1877729,133.1877729,112,2047,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2041,7,102.7,141.25,141.25,65,474,1853,0,0,133.1877729,133.1877729,112,2047,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2041,8,102.7,141.25,141.25,65,474,1853,0,0,133.1877729,133.1877729,112,2047,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2041,9,102.7,141.25,141.25,65,474,1853,0,0,133.1877729,133.1877729,112,2047,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2041,10,102.7,141.25,141.25,65,474,1853,0,0,133.1877729,133.1877729,112,2047,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2041,11,102.7,141.25,141.25,65,474,1853,0,0,133.1877729,133.1877729,112,2047,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2041,12,102.7,141.25,141.25,65,474,1853,0,0,133.1877729,133.1877729,112,2047,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2042,1,102.7,141.25,141.25,65,506,1966,0,0,133.1877729,133.1877729,112,2148,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2042,2,102.7,141.25,141.25,65,506,1966,0,0,133.1877729,133.1877729,112,2148,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2042,3,102.7,141.25,141.25,65,506,1966,0,0,133.1877729,133.1877729,112,2148,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2042,4,102.7,141.25,141.25,65,506,1966,0,0,133.1877729,133.1877729,112,2148,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2042,5,102.7,141.25,141.25,65,506,1966,0,0,133.1877729,133.1877729,112,2148,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2042,6,102.7,141.25,141.25,65,506,1966,0,0,133.1877729,133.1877729,112,2148,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2042,7,102.7,141.25,141.25,65,506,1966,0,0,133.1877729,133.1877729,112,2148,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2042,8,102.7,141.25,141.25,65,506,1966,0,0,133.1877729,133.1877729,112,2148,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2042,9,102.7,141.25,141.25,65,506,1966,0,0,133.1877729,133.1877729,112,2148,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2042,10,102.7,141.25,141.25,65,506,1966,0,0,133.1877729,133.1877729,112,2148,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2042,11,102.7,141.25,141.25,65,506,1966,0,0,133.1877729,133.1877729,112,2148,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2042,12,102.7,141.25,141.25,65,506,1966,0,0,133.1877729,133.1877729,112,2148,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2043,1,102.7,141.25,141.25,65,539,2077,0,0,133.1877729,133.1877729,112,2250,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2043,2,102.7,141.25,141.25,65,539,2077,0,0,133.1877729,133.1877729,112,2250,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2043,3,102.7,141.25,141.25,65,539,2077,0,0,133.1877729,133.1877729,112,2250,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2043,4,102.7,141.25,141.25,65,539,2077,0,0,133.1877729,133.1877729,112,2250,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2043,5,102.7,141.25,141.25,65,539,2077,0,0,133.1877729,133.1877729,112,2250,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2043,6,102.7,141.25,141.25,65,539,2077,0,0,133.1877729,133.1877729,112,2250,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2043,7,102.7,141.25,141.25,65,539,2077,0,0,133.1877729,133.1877729,112,2250,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2043,8,102.7,141.25,141.25,65,539,2077,0,0,133.1877729,133.1877729,112,2250,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
