Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2029,4,11,3810.01535,3669.400135,3600.289858,3567.667569,3618.44334,3784.543279,3994.581173,4335.224657,4693.527268,4963.749207,5356.776541,5607.781829,5805.830376,6001.095403,6019.172414,5834.309793,5849.274969,5667.284347,5414.482864,5381.836863,5340.106214,4988.83814,4653.300527,4352.508786
2029,4,12,4341.079586,4169.539588,4078.292795,4024.640359,4112.425489,4378.565984,4715.56443,4834.963248,4975.336734,4995.54898,5235.258953,5528.269096,5637.25182,5617.806704,5478.659866,5205.833634,5042.682418,4905.189087,4785.916793,4973.33044,5036.186102,4791.129694,4527.806799,4195.937027
2029,4,13,4354.97481,4182.778236,4091.268912,4037.68556,4125.155969,4392.786437,4762.710346,4968.842067,5133.56594,5211.229985,5006.746576,5383.930225,4888.259651,4974.069772,5473.797678,5204.726091,5048.11799,4919.008837,4803.546356,4989.678368,5052.404341,4806.599764,4542.644013,4209.406339
2029,4,14,4145.959483,4049.606706,3997.095987,3978.487052,4008.761149,4142.12907,4442.38102,4904.483098,5031.117434,5236.70147,5483.031529,5626.907455,5712.571438,5758.407319,5676.958947,5496.403669,5372.594258,5229.824135,5067.313968,5016.210758,4962.100041,4755.779352,4553.88937,4313.630841
2029,4,15,4157.575393,4036.996737,3962.830544,3934.142911,3943.659106,4043.319674,4225.23619,4461.454282,4806.79395,5052.470576,5267.514051,5383.887028,5446.65325,5582.191093,5449.019035,5263.77764,5378.704126,5274.521895,5161.638414,5199.363904,5161.787147,4895.863677,4599.08284,4302.118242
2029,4,16,3854.778067,3707.275846,3634.434511,3607.550437,3649.951549,3816.315492,4079.275357,4334.080965,4658.864348,5041.295801,5440.645708,5618.002817,5700.621653,5904.053715,6062.705674,5877.55646,5965.495024,5781.051437,5511.562576,5444.586394,5405.217692,5047.558746,4705.463549,4401.646529
2029,4,17,4200.000606,4077.632398,4028.084556,4033.171607,4117.364017,4367.637895,4713.292282,4963.520661,5146.204976,5313.772717,5567.517332,5715.271921,5795.03763,5813.03556,5603.798436,5499.965401,5342.429376,5190.857362,5006.305601,5128.870438,5199.414807,4939.59973,4654.291357,4366.436793
2029,4,18,4220.680804,4094.007803,4041.118529,4045.418425,4129.024029,4376.075973,4732.211853,4979.053201,5159.38386,5329.309103,5592.81159,5747.699362,5832.027063,5853.302653,5794.060275,5561.524558,5411.035027,5263.592099,5080.485462,5173.772564,5241.400938,4976.442083,4685.323353,4392.824112
2029,4,19,4242.71924,4112.408719,4056.498806,4059.046125,4141.228733,4385.806991,4719.737132,4973.884744,5165.144827,5350.330824,5621.186116,5783.096028,5877.563167,5905.315519,5845.801746,5607.720591,5450.859148,5297.301756,5111.109056,5217.935531,5281.969788,5012.071047,4715.841308,4419.053933
2029,4,20,4298.132942,4161.736532,4095.386888,4082.288622,4145.442865,4356.319289,4671.236841,4955.168216,5192.631969,5397.842111,5689.806875,5866.50916,5976.626362,6021.95674,6002.269952,5799.875966,5658.785282,5515.505848,5311.298134,5326.286386,5325.212827,5057.156606,4803.313482,4514.576899
2029,4,21,4247.984617,4116.372725,4034.446247,4006.591902,4025.686073,4131.929826,4242.519556,4436.059163,4660.782839,5176.316737,5088.825154,5553.298188,5886.626326,5668.82175,5733.185666,5642.097082,5332.520462,5543.75039,5379.294884,5359.936459,5267.031064,5015.929444,4767.241476,4493.611188
2029,4,22,4329.02283,4172.016856,4072.021228,4029.498626,4026.702201,4100.130961,4302.70726,4617.42242,4980.497155,5293.95164,5652.502127,5904.340989,6079.51612,6196.664782,6243.578993,6123.854053,6041.771848,5917.41424,5696.770808,5632.478886,5557.015084,5245.199375,4889.122042,4547.422844
2029,4,23,4236.763488,4084.303168,4013.627069,4005.736501,4084.885629,4308.999252,4610.625617,4929.464806,5176.950293,5416.157522,5718.891249,5799.459611,5871.735713,6047.099238,6227.670363,6040.855827,6086.929796,6050.753625,5838.040928,5829.379021,5810.255822,5454.89259,5074.846806,4702.041488
2029,4,24,4468.68833,4297.354894,4207.721067,4182.897505,4245.329916,4455.845595,4687.946574,4938.917241,5278.456911,5499.798607,5833.137554,5982.748216,6272.975659,6212.173998,6334.985854,6175.977241,6051.420814,5908.682289,5677.753079,5736.176509,5749.257287,5416.028981,5060.785306,4709.227543
2029,4,25,4518.150681,4336.993915,4239.541144,4207.373729,4264.083134,4466.375768,4790.314871,5044.107676,5234.372845,5500.398988,5854.616877,6236.15586,6317.259925,6386.262033,6335.684041,6179.385837,6020.546548,6036.482816,5827.50003,5864.13724,5863.454484,5514.316866,5144.470363,4778.09828
2029,4,26,4494.848204,4306.729417,4213.863017,4181.768,4241.43062,4747.587103,5031.657857,5312.806459,5718.608513,6042.613942,6484.065253,6612.636381,6783.806426,6998.420551,7159.892287,6933.828672,7203.4898,7154.582599,6905.909175,6803.041459,6738.552431,6310.520901,5876.386692,5497.098651
2029,4,27,5023.276766,4823.671813,4702.648908,4646.429065,4683.596636,4862.472451,4801.089016,5153.131567,5448.473393,5664.316625,6052.176245,6307.581444,6427.653419,6610.502909,6531.974369,6278.545736,6257.402551,6236.134239,5925.721316,5838.780261,5798.654627,5477.991331,5172.785487,4846.979725
2029,4,28,4170.68053,4012.057302,3926.074698,3901.755837,3959.499649,4131.915327,4335.035851,4733.479278,5079.053764,5384.559146,5806.955535,6104.573725,6338.309102,6596.573633,6640.032472,6459.039983,6536.975713,6366.634982,6078.474074,5995.618354,5919.558151,5543.924317,5152.763387,4811.716214
2029,4,29,4502.063411,4327.15438,4208.001868,4147.998166,4129.43378,4180.898074,4287.7602,4624.098683,4992.632343,5325.338602,5688.652092,5947.463277,6117.504041,6222.83418,6240.570114,6107.638483,5898.741406,5851.19222,5760.304942,5760.249824,5673.483398,5359.045854,5002.229515,4650.000697
2029,4,30,4263.705938,4107.367652,4035.600948,4023.414756,4094.487009,4314.63194,4638.831749,4940.055418,5172.541895,5402.506023,5731.582983,5952.121618,6104.528358,6199.479802,6256.396851,6093.166285,6052.681483,6014.841178,5814.600775,5786.80507,5769.280211,5421.613867,5044.311701,4675.295785
2029,5,1,4741.929348,4518.887502,4391.013301,4327.406123,4354.204024,4477.17573,4816.838641,5179.846011,5495.096816,5825.222674,6145.423363,6416.740347,6704.557669,6926.009323,6680.459108,6591.844803,6471.130761,6276.243859,5967.704619,5829.707669,5818.615435,5622.704141,5193.986902,4774.075745
2029,5,2,4745.314662,4521.66335,4393.718126,4330.169088,4356.809098,4479.219636,4816.913459,5179.799356,5495.146528,5826.531431,6147.65343,6419.480825,6707.262509,6763.552075,6682.675233,6596.800309,6476.304082,6281.654338,5972.688634,5834.571667,5823.495013,5627.501795,5197.96012,4777.527462
2029,5,3,4687.918644,4479.285697,4360.221632,4311.448747,4347.604846,4477.97556,4840.407366,5215.334964,5543.811975,5892.269336,6239.969269,6558.355768,6812.559443,6979.568342,7022.640229,6867.840654,6761.217564,6610.960107,6314.148648,6208.060327,6136.639517,5808.544316,5404.468072,4995.487391
2029,5,4,4601.52132,4413.560862,4299.366955,4251.559822,4291.1012,4411.059606,4787.763575,5167.532658,5477.621743,5798.108698,6106.570935,6388.900645,6609.007348,6748.756653,6809.225999,6690.980388,6601.357411,6495.68331,6256.410262,6096.370282,5978.544376,5665.395978,5311.919398,4960.524044
2029,5,5,4519.409534,4346.062063,4228.828526,4170.568847,4160.123654,4189.540012,4428.902598,4719.296555,5207.69762,5562.081256,5876.408913,6143.19221,6322.266943,6469.871221,6519.039949,6468.482789,6389.598914,6283.397585,6034.417898,5800.345013,5619.276672,5363.68398,5074.067845,4763.131828
2029,5,6,4504.216128,4306.086542,4186.304539,4127.694312,4155.130332,4273.223112,4575.268097,4924.502913,5227.606654,5536.801413,5837.759057,6100.970811,6347.63465,6361.913563,6289.613504,6259.949046,6134.734892,5937.489965,5661.001396,5517.561258,5519.906985,5348.716499,4949.495971,4551.038342
2029,5,7,4578.70651,4363.8648,4242.840318,4185.09631,4207.519702,4319.059121,4604.736373,4957.627118,5274.23724,5591.219208,5897.77287,6154.071827,6393.775116,6397.837714,6345.296275,6318.897499,6184.463484,5984.115322,5683.51734,5617.544475,5607.226007,5422.646371,5013.227983,4611.076427
2029,5,8,4531.483576,4319.656356,4201.036637,4144.038086,4165.145067,4275.847355,4553.674459,4892.56326,5198.581417,5507.099358,5811.150189,6074.362264,6311.246736,6310.474698,6258.971442,6243.282936,6115.408122,5920.920336,5624.571725,5557.088006,5546.299808,5364.420718,4960.962541,4564.092649
2029,5,9,4467.624999,4260.377691,4145.494576,4088.906053,4107.963033,4217.918591,4359.682808,4583.601812,5030.97819,5206.859825,5411.30308,5938.838915,6172.08798,6169.430215,6126.5347,6117.989387,5988.787742,5794.696161,5506.553137,5476.015865,5464.105372,5285.823974,4890.776372,4500.914824
2029,5,10,4383.09557,4182.548734,4073.354254,4016.302843,4032.327417,4141.245142,4409.485481,4736.334913,5037.337967,5340.968017,5633.747192,5870.867862,6098.409986,6089.44505,6045.972098,6036.063803,5906.860911,5713.781049,5423.764812,5370.04884,5355.825319,5182.064144,4798.503752,4417.796256
2029,5,11,4342.820206,4145.418682,4039.175082,3981.662092,3996.141607,4104.090095,4351.195406,4664.139295,4969.961433,5277.725813,5572.438063,5821.304604,6047.94009,6034.430318,5967.200372,5952.647409,5604.594211,5619.171117,5347.56257,5320.284524,5304.704075,5133.066568,4754.831635,4378.388891
2029,5,12,4194.463085,4021.76257,3924.380441,3862.14174,3880.139234,3993.82233,4244.87887,4527.578488,4802.452088,4992.684083,5277.607733,5617.394912,5929.547437,5924.425959,5704.52494,5739.836212,5455.475432,5360.10306,5183.736997,5133.925583,5125.944537,4971.950593,4614.794142,4248.748111
2029,5,13,4233.809624,4053.479128,3949.216338,3892.549332,3911.490784,4021.999139,4309.825401,4649.621482,4951.942892,5261.410624,5553.171154,5812.991211,6041.627122,6026.041879,5937.721288,5917.281927,5774.438547,5570.915153,5292.55426,5175.821262,5173.410058,5016.750974,4651.442296,4283.0349
2029,5,14,4370.584972,4168.172555,4058.328417,4003.215666,4019.271413,4125.02596,4397.599179,4736.511279,5048.006287,5362.784252,5665.35186,5922.908625,6147.090313,6124.073181,6066.835167,6063.800044,5928.613122,5727.075923,5423.841392,5353.828139,5340.67696,5167.403828,4783.080696,4404.200353
2029,5,15,4421.106865,4214.291778,4101.460179,4046.492402,4063.842972,4167.887483,4436.695246,4771.716341,5074.943817,5386.145705,5687.077067,5942.148248,6166.329357,6149.940334,6096.434729,6093.269503,5961.101902,5766.683089,5475.633058,5418.413471,5406.35798,5230.531219,4838.853169,4454.203481
2029,5,16,4501.425125,4287.936462,4170.541525,4115.26542,4134.768014,4237.98571,4460.411002,4794.484493,5103.772792,5427.987893,5743.308348,6015.281693,6251.958708,6246.916263,6205.170553,6203.185338,6070.127405,5872.813282,5572.304154,5521.547416,5510.85962,5330.575289,4927.37951,4533.731825
2029,5,17,4560.758093,4343.39132,4223.439846,4167.2467,4187.866696,4292.661427,4559.008466,4899.852958,5205.593335,5524.171287,5832.565067,6098.057604,6283.140913,6320.45887,6274.961487,6079.427949,6133.579766,5830.150269,5623.263644,5597.912582,5587.762384,5404.814958,4994.105477,4593.384024
2029,5,18,4646.953292,4423.923735,4300.28812,4242.595674,4264.82438,4371.366088,4650.619046,5005.131183,5321.60243,5534.47995,5968.344005,6233.918701,6471.897678,6415.452114,6370.661955,6406.776029,6278.5886,6003.891471,5781.225902,5709.27659,5699.733559,5512.619236,5090.872936,4679.940136
2029,5,19,4445.337838,4276.199139,4167.677643,4120.490597,4113.171392,4140.308622,4387.76514,4796.387573,5174.284248,5551.995681,5895.638528,6186.071142,6368.525548,6495.169618,6575.287941,6574.39647,6497.823818,6392.734265,6098.407237,5802.303644,5604.44049,5346.087919,5048.447564,4732.46147
2029,5,20,4564.762702,4368.178585,4238.808259,4172.260898,4148.766618,4137.478956,4350.86414,4764.777562,5176.287352,5614.266377,5999.802354,6323.352222,6587.929541,6779.943399,6864.807773,6827.866363,6732.462925,6599.629572,6291.289757,6082.412203,5953.602201,5638.938453,5239.241548,4865.598062
2029,5,21,4579.046522,4386.280048,4272.318298,4239.955405,4294.045339,4410.817125,4768.594953,5190.422178,5532.445253,5904.50587,6257.083212,6576.349554,6834.219876,7092.082244,7201.53123,7130.58339,7118.807679,7048.596444,6756.622322,6597.471696,6497.490098,6124.497267,5683.276309,5248.32078
2029,5,22,4825.189928,4598.305831,4468.672264,4412.042711,4442.117052,4563.600777,4922.261444,5309.517212,5653.654347,6039.655637,6404.808225,6723.563305,6990.760691,7177.144565,7255.512465,7139.838769,7045.947378,6905.660161,6594.489277,6451.00937,6366.515308,6017.482408,5586.675797,5154.997945
2029,5,23,4832.791464,4607.582267,4478.103428,4420.80141,4451.225685,4566.492541,4918.077651,5290.504699,5620.101649,5993.69236,6359.632517,6666.239118,6934.151095,7118.530765,7174.433057,7060.087237,6980.267061,6864.28318,6579.007076,6439.844561,6356.638219,6009.347094,5581.0517,5153.198685
2029,5,24,4888.868513,4651.865438,4512.367297,4444.152489,4466.675707,4579.215121,4935.283585,5330.2463,5691.256903,6105.952601,6497.064544,6839.098906,7143.295739,7364.548992,7441.784969,7306.429111,7227.282843,7094.466028,6775.357247,6599.032818,6497.998837,6129.567182,5683.320266,5236.048992
2029,5,25,4924.104029,4677.013994,4519.876184,4437.428339,4450.370607,4525.033069,4850.706128,4849.192532,5119.254098,5895.086018,6506.873311,6900.108191,7238.278098,7497.20739,7559.95347,7458.581069,7528.082903,7431.966418,7047.381664,6785.419634,6604.425811,6212.329534,5781.027661,5361.665878
2029,5,26,4962.972527,4715.872891,4539.848202,4426.570567,4377.949237,4348.100428,4555.817385,5006.193465,5479.701817,5988.162892,6439.767932,6823.722318,7150.36957,7417.15293,7525.031411,7495.554861,7450.997286,7376.010235,7026.313569,6684.673672,6426.921283,6080.574535,5703.698331,5316.634098
2029,5,27,5097.321276,4840.489948,4647.65864,4517.34978,4445.297109,4381.453692,4597.677404,5031.635085,5493.02666,6005.976167,6457.061072,6837.78649,7133.045194,7456.754407,7539.209403,7501.468321,7463.184157,7415.443889,7081.009981,6774.378399,6582.096933,6218.575158,5772.656504,5329.842574
2029,5,28,5206.9158,4935.587279,4740.222344,4604.534117,4519.057602,4448.185012,4489.48191,5079.640312,5382.16649,6112.37456,6603.380475,7017.445274,7386.384776,7672.738072,7807.069818,7864.662013,7864.247351,7764.367131,7417.569754,7092.36919,6835.998995,6441.862788,5969.316619,5505.712543
2029,5,29,5094.047405,4823.836819,4652.234639,4554.882566,4555.181744,4632.047068,4978.012501,5400.235634,5812.053626,6275.816589,6724.0092,7115.938044,7466.553835,7741.707139,7862.063938,7778.693532,7777.339306,7690.552084,7339.957142,7078.816192,6900.359392,6478.901243,5985.210477,5489.661218
2029,5,30,5055.627057,4791.865668,4626.328789,4535.473674,4540.654072,4622.966114,4947.898586,5371.039936,5779.272084,6235.555898,6664.748245,7033.396473,7368.999467,7627.927348,7741.834227,7642.477049,7633.725079,7538.397789,7185.872376,6954.245778,6818.612573,6409.068824,5925.12961,5439.844894
2029,5,31,4980.156114,4731.099707,4578.169242,4500.310429,4515.426912,4612.501243,4972.362297,5383.918359,5759.975789,6170.553917,6569.179496,6910.938849,7185.960124,7380.209703,7462.702127,7378.815637,7317.004255,7213.260636,6910.860321,6754.392619,6640.240066,6256.498784,5794.812451,5333.46398
2029,6,1,5241.111318,5015.650414,4868.675923,4790.243598,4800.120811,5109.017918,5465.949829,5875.078299,6362.103831,6875.742444,7353.492251,7800.138952,8173.783944,8438.328823,8656.004102,8689.644298,8574.115568,8354.569686,7985.725659,7733.633619,7503.045221,7117.333333,6686.324024,6233.390167
2029,6,2,5436.050431,5187.314632,5001.740737,4867.365272,4806.328402,4771.313572,4772.738539,5208.96189,5678.357218,6183.535561,6638.980096,7031.316248,7367.635602,7595.743354,7713.81684,7648.12958,7547.272465,7384.61569,7023.041914,6628.44962,6441.892413,6092.893886,5730.05198,5378.710091
2029,6,3,5385.814338,5129.654355,4932.180868,4790.296029,4706.978518,4601.923565,4831.157313,5241.55304,5719.186657,6279.647348,6757.078337,7160.123649,7508.896448,7763.586286,7899.358159,7879.38442,7824.021888,7758.659195,7365.631541,7006.205405,6720.621071,6371.029835,5973.406514,5547.396773
2029,6,4,5322.505326,5060.169732,4869.78225,4757.38529,4747.847305,4784.489113,5178.318219,5655.016196,6113.776271,6634.353751,7107.774055,7527.744483,7922.986824,8174.083845,8277.448281,8179.514849,8092.259245,8002.70855,7731.753459,7504.458154,7265.148579,6808.641525,6300.738057,5829.021291
2029,6,5,5336.833152,5066.668247,4892.701293,4792.517597,4788.510073,4825.211017,5187.149694,5647.900367,6083.031963,6569.497726,7024.990301,7419.456576,7789.864734,8045.784409,8153.403811,8031.152641,7930.117773,7839.098498,7581.340905,7382.316244,7177.836727,6747.046724,6258.087747,5800.670537
2029,6,6,5321.135975,5055.353226,4887.891094,4795.76248,4798.338781,4839.29349,5193.204612,5647.225741,6075.942076,6549.53065,7005.087143,7404.747808,7757.085315,7989.950286,8091.579183,7994.002187,7880.609985,7776.976412,7513.201547,7335.760499,7135.981353,6715.952622,6232.905911,5781.133314
2029,6,7,5276.185649,5020.18963,4861.213533,4777.429584,4787.157713,4838.615915,5199.577568,5642.495934,6050.13889,6505.653204,6943.545532,7330.958767,7659.695668,7866.130178,7950.495013,7856.889359,7739.362018,7632.837499,7377.460451,7219.590959,7032.52966,6627.981884,6157.832963,5720.104708
2029,6,8,5168.660532,4964.604148,4833.158335,4773.496118,4797.295625,4854.24654,5221.901056,5651.344132,6065.258936,6519.016325,6922.52029,7260.86291,7518.235428,7684.436078,7778.668505,7757.273807,7637.439303,7475.742634,7200.227444,7026.500104,6852.755313,6523.38033,6143.641792,5753.147819
2029,6,9,4983.666588,4774.493666,4619.91192,4529.139568,4496.289729,4485.37086,4789.187015,5222.26419,5622.381799,5999.333911,6357.160639,6655.195405,6829.483406,6910.448872,6980.167361,7013.357624,6894.852186,6745.820866,6432.835932,6143.249721,6011.249942,5728.4467,5416.46761,5108.336168
2029,6,10,4826.628713,4637.999355,4506.887428,4440.039916,4414.209228,4390.163689,4564.510837,4731.153642,5209.377782,5541.742616,5775.300507,6017.931914,5877.246965,6281.124825,6696.864684,6464.030062,6328.623376,6501.603637,6223.334133,6119.574116,5941.167721,5671.29468,5342.79878,5003.716864
2029,6,11,4711.722122,4528.714239,4409.751709,4382.452999,4455.849094,4579.467804,5024.802132,5474.474654,5807.252948,6157.229995,6520.209801,6865.909237,7121.814959,7258.489859,7359.860537,7385.599216,7392.923738,7385.662586,7155.204509,7026.892222,6861.449723,6475.692065,6032.142892,5612.079044
2029,6,12,5149.05356,4922.411264,4795.563116,4742.267951,4780.395309,4859.76947,5245.186126,5657.372101,6022.751569,6436.531644,6833.02977,7182.717875,7466.000162,7616.744285,7662.845238,7557.542532,7394.148557,7240.657727,6973.356827,6874.250472,6747.193698,6391.152083,5960.257758,5558.606922
2029,6,13,5310.177819,5056.885892,4904.508764,4829.948202,4850.758204,4914.722121,5295.429237,5735.625351,6147.215633,6606.529979,7050.573343,7444.416376,7769.811008,7963.591662,8043.324741,7955.347093,7812.369468,7667.657881,7385.862899,7236.542552,7069.020946,6672.146982,6202.37169,5762.084863
2029,6,14,5391.508559,5125.379836,4960.498548,4873.898521,4885.212411,4936.611166,5311.349675,5762.121515,6190.636596,6665.108722,7131.458089,7546.703415,7892.512231,8106.931833,8196.997953,8114.521477,7980.768903,7849.650916,7541.62289,7414.526462,7231.579486,6813.65454,6324.574516,5865.419805
2029,6,15,5384.124297,5149.283708,4993.322973,4912.881306,4925.219092,4963.410019,5318.474682,5753.690881,6235.874915,6779.400398,7273.059043,7698.972719,8049.432116,8272.153953,8440.467619,8394.125539,8333.438167,8147.536659,7802.57181,7565.173801,7342.841935,6959.148974,6525.982823,6080.061326
2029,6,16,5436.656582,5167.319285,4963.364176,4826.404655,4761.958103,4703.478269,4997.311146,5445.250388,5935.648621,6452.881373,6946.673944,7373.565497,7709.180994,7925.101198,8072.458577,8088.054524,7997.579027,7827.436808,7427.615933,7015.319156,6805.77321,6433.997906,6041.127551,5659.619942
2029,6,17,5438.037107,5182.612754,4985.252892,4848.768483,4772.291599,4688.560666,4955.585599,5368.209199,5848.928926,6399.504425,6866.303079,7257.658575,7575.797027,7793.133928,7875.258337,7836.067459,7868.965197,7798.313165,7498.129686,7066.117903,6788.879808,6440.111228,6038.885787,5608.292004
2029,6,18,5565.437319,5286.900014,5078.895421,4963.807099,4959.217514,4997.775597,5399.85392,5900.827204,6414.672358,6986.063353,7519.890243,7998.47965,8442.837785,8737.453602,8895.142063,8847.416934,8676.355939,8481.645863,8202.989378,8019.377904,7747.545103,7248.316387,6699.642105,6183.898261
2029,6,19,5625.427457,5320.294949,5111.807427,4985.372882,4965.514101,4980.198798,5342.205299,5818.249492,6309.620774,6851.689111,7384.31544,7867.776597,8303.972804,8612.44425,8783.409232,8717.060912,8639.033599,8435.562897,8200.957654,7984.805293,7723.753477,7234.061957,6688.023864,6168.260797
2029,6,20,5969.967667,5658.737621,5453.71676,5330.596881,5313.607237,5332.587398,5670.419079,6158.871385,6666.581134,7247.282248,7814.084283,8326.200614,8799.167973,9116.332167,9104.717591,8954.584908,8793.726612,8580.925765,8281.113,8186.845488,8094.894535,7603.831367,7051.76339,6528.764769
2029,6,21,5688.268554,5372.842954,5154.003881,5019.279758,4992.829749,4995.983711,5354.607377,5845.484025,6361.788192,6931.14526,7483.81424,8008.789493,8464.926948,8794.41008,8987.907213,8909.342915,8697.334502,8527.904227,8256.891519,8123.325434,7854.208513,7345.763955,6785.367747,6250.547062
2029,6,22,6134.629494,5843.211289,5640.991527,5526.529269,5511.706533,5524.650521,5848.929023,6315.885377,6867.857464,7490.190634,8090.100136,8627.702816,9098.980575,9228.942564,9309.970927,9240.441173,9067.838289,8859.670604,8506.914604,8314.809741,8162.293951,7873.368634,7371.906117,6861.730715
2029,6,23,6209.721864,5891.021906,5636.520239,5463.959197,5366.408142,5284.212908,5546.17834,6062.674025,6611.177549,7213.750127,7784.047251,8277.285526,8685.546704,8952.759432,9048.396732,8946.859447,8783.8891,8541.163763,8223.786409,7830.276832,7586.034448,7191.276034,6766.310037,6343.779444
2029,6,24,6134.503774,5857.69928,5646.717878,5508.760292,5419.079382,5319.898364,5527.427377,6044.919919,6627.298524,7278.130493,7856.134073,8376.105507,8795.047519,9100.06986,9114.501282,9049.38353,8898.191128,8689.94583,8312.117795,8100.757408,7875.34873,7427.132529,6905.56464,6415.981452
2029,6,25,6270.118373,5991.473813,5796.48467,5716.13784,5738.138723,6067.288464,6299.721245,6715.501396,7131.106546,7409.148392,7845.715946,8573.129224,8906.031704,9322.486766,9646.419119,9300.698668,9384.247359,9546.841686,9214.141782,9052.394397,8866.342144,8483.263904,8152.497014,7583.898458
2029,6,26,6623.061892,6280.91154,6039.918774,5876.565173,5832.824658,5845.193565,5883.594537,6406.84575,6984.39921,7618.092441,8231.233915,8794.441623,9104.596852,9266.181904,9560.348162,9498.809473,9328.277248,9139.500686,8793.723689,8541.346941,8330.670026,8053.426681,7528.70176,6964.651811
2029,6,27,6301.999496,5954.288549,5703.928262,5544.083503,5494.155312,5495.608438,5855.300498,6392.301146,6967.127971,7593.760306,8207.714742,8772.110348,9159.741098,9311.20821,9484.540511,9414.975892,9268.775045,9082.725746,8770.014976,8515.564322,8303.292112,8040.524827,7472.546744,6904.708761
2029,6,28,6298.800523,5954.460715,5708.678568,5552.60388,5506.097113,5504.020827,5870.536706,6417.667683,6997.647412,7625.209669,8241.536542,8814.92914,9204.324798,9358.771039,9510.928934,9428.499541,9264.807031,9069.13375,8741.599344,8501.764903,8298.631556,8049.419739,7463.200305,6899.192524
2029,6,29,5898.589452,5588.10693,5357.146244,5228.042064,5194.916294,5190.876173,5522.317346,6032.737748,6591.838775,7189.544866,7734.378186,8233.04827,8636.071695,8948.567569,9072.15355,8956.337034,8807.099865,8592.476352,8261.63562,8120.810333,7916.729781,7475.286529,6987.661249,6495.217476
2029,6,30,6108.262072,5785.74517,5528.732508,5349.036104,5252.342632,5179.843988,5472.982068,5979.057457,6526.855097,7091.794623,7621.843152,8095.980515,8488.057741,8755.855206,8907.523718,8864.014617,8665.434857,8458.432606,8190.715179,7730.987362,7496.053526,7097.974875,6671.434458,6250.525963
2029,7,1,6126.949801,5797.750798,5544.708805,5385.16559,5338.507948,5354.036405,5676.794221,6059.967961,6570.94177,7164.883434,8025.993617,8520.784866,8979.799804,9363.342744,9561.643866,9542.079307,9410.779011,9291.496014,8995.871141,8761.667706,8454.197472,7945.895431,7445.256705,6958.716768
2029,7,2,6299.096137,5943.461403,5680.295562,5517.808637,5464.944519,5480.410064,5856.665591,6395.954091,6964.343612,7575.582222,8262.074226,8785.004499,9235.1128,9614.745797,9834.60209,9818.137754,9679.808714,9552.834127,9209.536701,9023.562753,8676.547278,8144.570672,7628.131375,7129.994676
2029,7,3,6249.121299,5897.307478,5635.870883,5475.659318,5423.453126,5437.895239,5803.589842,6337.346295,6906.266066,7513.747558,8197.479478,8720.010454,9167.378922,9537.211098,9760.738292,9745.774257,9604.882983,9477.147094,9134.195084,8945.292645,8602.033934,8075.204247,7564.210778,7070.814006
2029,7,4,6022.118605,5701.499627,5458.431938,5305.710136,5251.606694,5273.851978,5626.413454,6104.299281,6601.453794,7112.32562,7777.481926,8400.835173,8825.388016,9177.230962,9395.875616,9389.835781,9255.91733,9137.443721,8842.002195,8621.667063,8312.51554,7807.540122,7322.813698,6851.03245
2029,7,5,6440.953696,6076.476871,5803.035463,5637.921909,5584.561879,5599.218744,5984.767695,6525.635278,7107.36796,7724.61812,8424.279955,8967.178207,9424.243083,9802.745755,10054.99295,10050.28937,9907.932671,9777.849832,9429.982797,9235.220286,8883.657396,8338.668987,7808.372595,7294.800758
2029,7,6,6301.573213,5947.094647,5679.817166,5520.256953,5468.447741,5484.665436,5744.865242,6016.246394,6426.195438,7445.269488,8197.202208,8463.532164,9022.147237,9373.97975,9724.126471,9235.700807,9251.157505,9400.026625,9109.63511,9012.334251,8676.712203,8145.744996,7630.191039,7130.416178
2029,7,7,6446.870247,6098.445563,5816.063833,5657.240642,5611.968034,5653.827927,5981.416063,6469.180267,7030.407868,7625.497021,8301.925598,8838.215391,9259.336925,9601.167507,9989.370966,10059.7803,9942.130594,9841.760891,9521.380194,9238.918358,8910.999828,8375.229875,7845.651349,7323.739391
2029,7,8,6585.715063,6227.837366,5936.439661,5774.704798,5728.83322,5768.81541,6063.22827,6412.946393,7126.332281,7726.0558,8258.374821,8729.884293,9293.825034,9541.183283,9756.038314,10138.32501,10121.48406,9842.355916,9701.227212,9437.726539,9114.036252,8565.373008,8021.784084,7485.363782
2029,7,9,6794.747305,6453.910539,6197.061614,6035.920983,5981.855186,6255.846259,6471.612025,7012.843876,7609.423536,8258.471896,8925.015827,9521.710693,10025.56681,10454.0617,10716.00155,10709.86105,10537.72078,10368.11572,10006.59896,9911.441206,9656.377365,8883.467687,8315.286689,7742.131664
2029,7,10,6758.798704,6391.773703,6122.685163,5945.672362,5895.47316,5910.902015,5996.109086,6517.475567,7097.0804,7492.316682,8402.435921,8962.122523,9416.727937,9797.097537,10054.29506,10066.61858,9936.082106,9714.884823,9448.004147,9308.29677,8962.267399,8413.141684,7877.08211,7356.905268
2029,7,11,6513.092751,6143.892225,5865.831278,5698.17956,5644.008275,5664.749346,6047.780546,6585.844407,7171.089718,7780.370731,8481.365226,9041.78521,9505.829585,9896.376231,10144.63579,10152.84168,10019.23287,9897.19395,9545.830835,9347.028716,8993.172045,8442.079175,7903.384929,7381.129149
